"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0165193998858253,-0.726643715684,0.148,0.383,1,"C11orf92"
0.0166002867621765,0.551597636537935,1,0.815,1,"GABBR1"
0.0166449191542412,-0.599193374591227,0.852,0.852,1,"TLE2"
0.0166501821062766,-1.12022901443117,0.741,0.815,1,"S1PR2"
0.0169322013480781,1.75922070843994,0.519,0.222,1,"KIAA1522"
0.017006388973096,2.05997942769707,0.296,0.074,1,"PCDHGA9"
0.0172209389575008,-0.572917023460684,0.444,0.691,1,"LAMB1"
0.0172591624307349,0.982749406219026,0.852,0.617,1,"TRPC4AP"
0.0174382337438231,-1.21407946823406,0.111,0.296,1,"SRRM3"
0.0175125893508396,-3.08549124704764,0.111,0.259,1,"SLC47A1"
0.0175888349874926,1.18473657651597,0.593,0.346,1,"SRPK1"
0.0177487468536734,1.68824647434752,0.259,0.173,1,"LPCAT4"
0.0177722358128807,-0.900599585857882,0.259,0.506,1,"ERRFI1"
0.0178539639781455,-0.664995916885555,0.815,0.963,1,"BIRC6"
0.0178763601571498,-1.15066878072762,0.185,0.469,1,"TMTC2"
0.0179362805679434,-0.65008611125859,0.259,0.481,1,"ZFP3"
0.0182598444535452,-1.0060622384329,0.667,0.654,1,"PDE7B"
0.0182953476712261,0.925736995756546,0.593,0.272,1,"MOSPD3"
0.0183970318921017,-0.539244013602279,0.444,0.617,1,"LOC100289341"
0.0184332147072869,1.47861583373922,0.519,0.222,1,"NT5E"
0.0185591432444963,1.14886821785161,0.667,0.358,1,"EPT1"
0.0185602311630037,1.44772541926521,0.444,0.136,1,"ARMC3"
0.018683244466249,-1.5724772300107,0.185,0.42,1,"PRPS2"
0.0189840930534753,0.864918850209118,0.704,0.333,1,"RFX4"
0.0192748260758364,1.1494152269969,0.519,0.383,1,"GPD2"
0.0192791242633364,0.507106182238448,0.815,0.753,1,"ZNF664"
0.0193741298715487,0.747681270764819,0.741,0.432,1,"ING3"
0.0193859398525758,-0.649566573858674,0.185,0.395,1,"EPDR1"
0.019425161332023,0.751492580108493,0.741,0.716,1,"ERCC4"
0.0194285259357626,0.711203426869341,0.889,0.704,1,"LRRC16A"
0.0194533579828604,0.924928138896522,0.963,0.852,1,"CHST6"
0.019471850499607,0.622838668023637,0.222,0.407,1,"EPB41"
